HouseName,Forecasted_Load_kWh_ 1,Forecasted_Load_kWh_ 2,Forecasted_Load_kWh_ 3,Forecasted_Load_kWh_ 4,Forecasted_Load_kWh_ 5,Forecasted_Load_kWh_ 6,Forecasted_Load_kWh_ 7,Forecasted_Load_kWh_ 8,Forecasted_Load_kWh_ 9,Forecasted_Load_kWh_10,Forecasted_Load_kWh_11,Forecasted_Load_kWh_12,Forecasted_Load_kWh_13,Forecasted_Load_kWh_14,Forecasted_Load_kWh_15,Forecasted_Load_kWh_16,Forecasted_Load_kWh_17,Forecasted_Load_kWh_18,Forecasted_Load_kWh_19,Forecasted_Load_kWh_20,Forecasted_Load_kWh_21,Forecasted_Load_kWh_22,Forecasted_Load_kWh_23,Forecasted_Load_kWh_24
SX3178988B_1_house,2.2560041175,1.38735016083333,1.28626054166667,1.23083766666667,1.17840525291667,1.17745926666667,0.667833333333333,1.36594035,3.33680878666667,2.1525768325,2.83529668041667,2.84909721666667,2.19223716625,2.87841879666667,2.87593859458333,2.8786191725,2.88668876083333,2.91623498333333,0.975666666666667,1.0415,3.68068365875,1.80954346125,1.34166666666667,1.31933333333333
SX2785536B_1_house,0.685333333333333,0.637666666666667,1.78031476458333,1.80500866666667,3.0058201,1.32945926666667,0.868333333333333,2.11922903333333,4.63549705333333,4.0971078825,4.78061448583333,3.51489288333333,2.17908016625,0.865333333333333,0.880833333333333,0.916,0.986333333333333,1.0495,1.093,1.20983333333333,1.363,1.30333333333333,1.03033333333333,0.839666666666667
SX3066826B_1_house,4.0595280675,2.16674123333333,0.944,0.944,1.55903094166667,1.67997466666667,1.81675681583333,1.92810701666667,3.17011265333333,3.23934884916667,3.27779668041667,3.29159721666667,2.65542468333333,3.3235882,3.31200430291667,4.009141995,3.44330009416667,3.579311,3.60958225666667,3.03300763625,3.23255250875,3.28288936125,2.36633299166667,2.5957780405
SX3066826B_2_house,0.5365,0.41125,0.936663041666667,0.3215,0.86373858625,0.314666666666667,0.333916666666667,0.382666666666667,3.54450492,1.7147628325,2.39822818041663,1.74080155,1.75090866625,0.4425,0.436083333333333,0.432666666666667,0.439083333333333,0.455333333333333,0.487833333333333,0.52075,0.543833333333333,0.595583333333333,0.670833333333333,0.659666666666667
SX3197653B_1_house,2.76711308416667,0.8984815775,0.315833333333333,0.87311245,0.314666666666667,0.342416666666667,0.987067683333333,1.63644174916667,1.68356206,2.35259159916667,2.39279668041667,1.77409133333333,2.38274386583333,2.42666879666667,1.75676065291667,2.45392450583333,2.47319634416667,3.18458865,2.51423825666667,1.21650444166667,1.27248465833333,1.98810388333333,1.28184265833333,1.13022550833333
SX3197653B_2_house,3.3275280675,0.883350160833333,0.314666666666667,0.902504333333333,0.338416666666667,0.9397926,0.434833333333333,1.6387750825,2.32179552666667,1.74041603333333,2.39279668041667,2.40659721666667,1.77308651666667,2.39157306,2.44371626125,2.4703411725,2.5042724275,3.2106719833333,1.85955072333333,0.606083333333334,2.61995383375,1.29977910833333,1.12083011708333,1.02606219883333
SX2785535B_1_house,0.9695,1.53602311666667,0.944,1.58208766666667,1.71640194166667,1.85347466666667,1.3275,2.5056168325,3.80664212,3.24637784916667,3.28141768041667,3.27484721666667,3.27507450791667,3.30987279666667,3.36477192791667,3.46678583916667,4.24603321083334,4.31192198333333,3.11549573333333,1.9925,4.58701699208333,2.26787679458333,2.55783460875,1.12575
SX2785535B_2_house,2.7393534175,0.324833333333333,0.87592005625,0.902504333333333,0.328916666666667,0.372666666666667,1.00488168333333,1.6387750825,2.32009152666667,2.35669184916667,2.39460718041667,2.40659721666667,2.41599600791667,2.42693746333333,2.44118859458333,2.46528583916667,2.49032776083333,3.20117198333333,2.52719225666667,0.583916666666667,2.59579200041667,1.93172440291667,1.19882815833333,0.443833333333333
SX2916619B_1_house,1.5375,1.18425,1.026,0.9555,1.52378094166667,1.49212593333333,1.57550681583333,2.3778780825,3.78534612,3.24403484916667,3.9043777025,3.95739288333333,3.30340300791667,3.96217046,3.98592186958333,3.99270505583334,4.01303321083334,4.74027565,3.46478425666667,1.57575,4.23351699208333,3.73123067791667,3.93049610041667,1.952
SX2916619B_2_house,2.89150243416667,0.9975,1.53426054166667,1.50244578333333,1.50132191958333,1.049,2.3570285825,2.55512603333333,3.17181665333333,3.24169184916667,2.62023878875,3.25830743333333,3.30065300791667,2.61735873,3.30388292791667,3.34500783916667,3.40666109416667,3.51831831666667,3.58348825666667,2.33644394166667,3.81644900041667,2.72711244166667,3.11866310875,2.66521304125
SX2916617B_1_house,0.884833333333333,0.718666666666667,0.654333333333333,0.629333333333334,0.629333333333334,1.19895926666667,1.29159014916667,2.06262603333333,2.72931665333333,2.82718805,3.48787569708333,3.4816031,2.86090300791667,3.51250379333333,2.86878576125,3.531919995,3.59061654416667,3.63842198333333,3.68516712333333,1.07633333333333,3.74451699208333,2.58731621666667,2.62817081666667,1.80272550833333
SX2916617B_2_house,1.17325,1.022,1.54269554166667,0.944,1.52921244166667,1.56637593333333,1.181,2.4932198325,2.59885493333333,2.5886335825,3.24138831083333,2.65909133333333,3.30340300791667,1.97766206666667,3.26627040583333,3.30011177833333,2.7053169775,3.49106831666667,2.89317139,2.30950444166667,3.10647400875,2.70561244166667,3.18999160875,2.16055884166667
SX3122835B_1_house,1.04006013416667,0.9315168275,0.919496375,0.314666666666667,0.898068608333333,0.319916666666667,0.935038683333333,1.59488649916667,1.71385493333333,2.35669184916667,1.73523878875,1.74080155,1.74973716625,1.79227813333333,1.75708015291667,1.7972551,2.45819634416667,2.47473498333333,1.18072486666667,1.83506813625,1.18824418375,1.25187679458333,1.93165827541667,1.24788250833333
SX2691966B_1_house,0.738666666666667,0.664333333333333,0.629333333333334,0.629333333333334,1.18490525291667,0.701333333333333,1.39771501666667,2.0631168325,2.75790552666667,3.409024415,2.83212830541667,2.84909721666667,3.49291454083333,3.53451619666667,2.904297325,3.58339938916667,3.62492221083334,3.69492198333333,3.73040845666666,2.44507738333333,3.18993933375,2.64539106958333,3.12244114208333,1.583049175
SX2691966B_2_house,2.66134543416667,0.716,1.80198455625,0.629333333333334,1.18700512791667,1.229808,1.32039135,1.43827368333333,3.36243812,2.80387784916667,2.84072818041667,2.18330155,2.82758686583333,2.19567339666667,2.86910526125,2.88581350583333,3.5919498775,3.64108865,1.0265,1.07766666666667,3.74918365875,1.92004346125,1.95766345041667,1.153
SX2691966B_3_house,4.187542285,2.3814247275,1.219593875,1.266671,1.92478606958333,1.449308,0.885,2.67692984916667,2.75620152666667,3.44814986583333,2.83891768041667,2.83259721666667,2.84123634125,2.87525213,3.60017186958333,3.68567738916667,3.74314421083334,3.78042198333333,1.8891042,1.371,3.89035032541667,2.92912451125,1.47084265833333,0.723833333333333
SX3104145B_1_house,3.37052975083333,1.53666211666667,1.50272401458333,1.53169578333333,1.64007191958333,1.79662593333333,1.91490101666667,2.54852303333333,3.20040552666667,3.26968805,3.9007567025,3.28184721666667,3.305169025,3.94242046,3.383797325,4.084919995,4.22503321083334,4.29792198333333,3.70523825666667,3.23706813625,3.97312050041667,3.02717873625,2.64116598333333,1.79980884166667
SX2973171B_1_house,1.028,0.9565,0.944,1.53183766666667,1.59353094166667,1.72012593333333,1.88990101666667,2.54192003333333,3.80664212,3.24169184916667,3.9043777025,3.29159721666667,3.28015300791667,3.29141879666667,3.9688788475,4.06806605583333,4.17078321083334,4.25967198333327,3.62619225666667,1.81475,4.63751699208333,3.86979117791667,2.78949160875,1.89855884166667
SX2973171B_2_house,1.01,0.9475,0.944,0.944,1.02725,1.199,1.90555801666667,2.54192003333333,3.80493812,3.24637784916667,3.28141768041667,3.29159721666667,3.27799600791667,3.29312279666667,3.32952192791667,4.042419995,3.50730009416667,4.27317198333333,3.63348825666667,1.84625,4.67351699208333,3.19005773625,2.08183011708333,1.83106219883333
SX2804270B_1_house,0.314666666666667,0.314666666666667,0.326916666666667,0.368666666666667,0.4195,0.4425,1.02990101666667,1.04971001666667,2.28511265333333,1.7100768325,2.39052384708333,1.73096821666667,2.37816536583333,1.77002539666667,1.80291348625,2.52575783916667,2.54960576083333,2.58481831666667,2.63885892333333,0.673666666666667,1.85505734208333,1.09827910833333,1.02192599166667,0.980808841666667
SX3235273B_1_house,3.81169473416666,0.697333333333333,1.20492005625,1.18777911666667,1.210924775,1.21495926666667,0.763333333333333,1.45694035,2.72590865333333,2.79919184916667,2.17592828875,2.84909721666667,2.19458016625,2.19185873,2.18974681958333,2.8904801725,3.60064421083334,1.62019431666667,1.0405,1.087,1.18883333333333,1.339,1.32133333333333,1.07833333333333
SX3235273B_2_house,3.04452975083333,1.26296778333333,1.15342720833333,0.429583333333333,0.354666666666667,0.872959266666666,0.902067683333333,0.935082683333333,2.20821219333333,1.64258649916667,2.37246334708333,1.77409133333333,2.38391536583333,1.76100673,3.0904483475,2.45578583916667,2.44627209416667,3.11808865,0.437416666666667,0.452,2.41945866708333,1.13412679458333,1.14883011708333,0.583916666666667
SX2729423C_1_house,0.329166666666667,0.314666666666667,0.314666666666667,0.322416666666667,0.359666666666667,0.990474666666667,1.02755801666667,1.6453780825,1.71555893333333,2.35669184916667,1.76304728333333,2.40401388333333,1.76999835,2.42632579666667,2.4165760725,1.83597743333333,3.168280205,2.54173498333333,1.88146739,1.93892430291667,1.96154767541667,1.246945775,1.09917115833333,1.02930884166667
SX2729424A_1_house,3.01060166833333,1.64666211666667,1.55976054166667,1.50244578333333,1.50167179458333,1.57122466666667,2.2736288325,2.4612198325,3.80834612,3.27203105,3.93218619708333,3.95739288333333,3.97324034958333,3.97993286333333,3.334797325,4.65495021166667,4.05228321083334,4.13892198333333,4.21882512333333,2.95869838333333,3.70519900041667,3.86795565583333,3.26766598333333,2.92527468333333
SX3160114A_1_house,1.4455,1.121,2.15291643125,1.53183766666667,1.52740194166667,1.52097466666667,2.1666855825,3.01958809916667,3.84332499333333,3.27437405,3.9007567025,3.9241031,3.97001872458333,3.99348786333333,4.62466778916667,3.99206605583333,4.01942221083334,4.75177565,4.16687112333333,3.54835170291667,2.92883088375,3.73214515583333,3.37050898333333,3.76560374008325
SX3104144A_1_house,1.18975,1.028,1.54622804166667,1.50244578333333,1.52378094166667,1.56187593333333,1.75471501666667,3.11258809916667,2.57197006,3.24169184916667,3.28141768041667,2.62580155,3.26891536583333,3.29852079666667,3.30113292791667,3.33453583916667,3.38316109416667,3.48506831666667,3.56094225666666,1.6395,3.75304200041667,3.31017873625,3.20016310875,2.18455884166667
SX3197652A_1_house,0.8555,0.708,0.649,0.629333333333334,0.629333333333334,0.658833333333333,0.747333333333333,1.46608268333333,3.39912099333333,3.45049286583333,2.864915675,3.51489288333333,3.53074034958333,3.50983712666667,3.54750520291667,3.60212153333333,4.24517998833333,4.32894231666667,3.69316712333333,1.08166666666667,3.76318365875,3.23245784458333,3.18760493416667,1.72856219883333
SX3197652A_2_house,2.19733745083333,1.37610678333333,1.269996375,0.635666666666667,1.214545775,0.629333333333334,1.81946216583333,1.99021141583333,2.75162886,2.80387784916667,2.83529668041667,2.84909721666667,2.85650988291667,2.87522379666667,3.5158093475,3.52539232833334,2.8940296775,3.60342198333333,2.98341559,2.35487863625,2.99481540083333,1.860514275,2.64700898333333,3.14426557341667
SX3141394B_1_house,0.333833333333333,0.314666666666667,0.314666666666667,0.315416666666667,0.345666666666667,0.9522926,1.00275681583333,1.05631301666667,2.92334612,2.36137784916667,2.39460718041667,2.40634721666667,2.41091267458333,2.42803946333333,2.44677192791667,3.1572327225,2.51141109416667,3.21692198333333,2.53740492333333,1.28850444166667,2.63261566708333,1.89903490291667,1.117837825,1.64502320716667
SX3141394B_2_house,2.8941964175,0.952898244166667,0.340666666666667,0.317833333333333,0.894447608333334,0.314666666666667,0.926817683333333,1.00747968333333,2.31375819333333,1.7100768325,1.76485778333333,2.40659721666667,1.75090866625,2.43591879666667,1.75898298625,2.44467450583333,2.45007776083333,2.46456831666667,1.80618005666667,0.52625,1.82989550875,1.22679346125,1.93066310875,0.648666666666667
SX2804277C_1_house,1.9135,1.44275,1.12,1.0025,0.944,0.944,0.94475,1.034,3.08809152666667,3.24403484916667,2.64985778333333,3.9241031,2.63590866625,3.28555439333333,3.33070242791667,3.31000783916667,3.30868909416667,3.33356831666667,4.04816712333333,2.17044394166667,2.87355250875,2.91580773625,3.10009848375,2.73088734166667
SX2804277C_2_house,2.96352975083333,0.43875,0.948260541666667,0.914337666666667,0.314666666666667,0.8627926,0.913817683333333,1.57714774916667,1.69189226666667,2.35434884916667,2.39460718041667,1.77409133333333,2.41518138291667,2.40140639333333,1.79666121666667,2.409389445,2.4487796775,3.10176263333333,1.82578306666667,1.81019713625,1.85062631666667,1.223574775,1.287666325,1.31372550833333
SX3197625C_1_house,2.77261308416667,0.931328783333333,0.907093875,0.902504333333333,0.896258108333334,0.340916666666667,1.53319524916667,1.6525867,2.31710952666667,2.968867415,2.422415675,3.07239288333333,2.41840300791667,3.10293286333333,2.43611909458333,3.10147566166667,3.15128321083334,3.18258865,3.18841712333333,0.5485,2.55020866708333,2.60067017791667,1.91933265,1.13822550833333
SX2785511A_1_house,1.41525,1.11,0.9975,0.944,0.944,1.52922466666667,1.63171501666667,2.4052198325,3.17181665333333,3.24169184916667,3.307415675,3.29159721666667,3.9387527075,3.31987279666667,3.30177192791667,3.31339683916667,4.02428321083334,4.08292198333333,2.82376339,1.5985,4.26426699208333,3.14617873625,3.95999610041667,1.8735
SX2785511A_2_house,0.738666666666667,0.664333333333333,0.629333333333334,0.629333333333334,1.215614275,0.701333333333333,1.40240101666667,2.0631168325,2.75790552666667,2.79274859916667,3.4618777025,2.21659133333333,3.49408604083333,2.86045613,2.22525838333333,3.54747532833334,3.62492221083334,3.049061,3.69815811333333,1.78169394166667,3.19228233375,2.64222269458333,1.88167115833333,1.55389553216667
SX2973148A_1_house,1.25618431666667,0.629333333333334,1.219593875,1.240671,0.735333333333333,1.3857926,1.47240101666667,2.0812750825,2.12776606,2.82718805,2.866726175,2.208758,3.47307154083333,2.2229908,2.90292096958333,3.6473364725,3.07094935,3.76308865,3.13945092333333,1.30166666666667,3.28645383375,2.44760388333333,1.54017599166667,1.40622550833333
SX2973148A_2_house,4.00162561833333,0.362,0.889753389583333,0.902504333333333,0.314666666666667,0.900391333333333,0.946724683333333,1.61771141583333,2.32349952666667,1.7124198325,2.39460718041667,1.77409133333333,2.38391536583333,1.79111146666667,2.4012565725,2.4475911725,2.4598906775,2.44540896666667,2.46639591333333,1.202027275,1.88170481666667,1.291945775,1.92465827541667,1.22921584166667
SX3160098A_1_house,2.50618843416667,1.21985016083333,1.219593875,0.629333333333334,1.229614275,1.27745926666667,0.833666666666667,2.0631168325,3.36243812,2.80387784916667,2.83891768041667,2.84909721666667,2.85641267458333,2.86045613,2.87593859458333,3.55808666166667,2.96146676083333,3.70892198333333,3.06065492333333,1.14916666666667,3.23195866708333,2.62101206958333,2.41416310875,1.54805884166667
SX2916602A_1_house,4.89012561833333,1.64685016083333,1.57376054166667,1.53183766666667,1.49307191958333,0.97325,2.2339718325,1.86891601666667,3.80834612,3.24403484916667,3.307415675,3.25830743333333,3.9375812075,3.3433382,3.9456288475,4.00117705583333,4.005391205,4.11092198333333,3.52044225666666,2.94107738333333,3.00147400875,3.20036823625,3.28116310875,3.0057780405
SX2916602A_2_house,1.112,0.9985,0.944,1.53183766666667,1.53053094166667,1.046,2.3591288325,1.92810701666667,3.20040552666667,3.24169184916667,3.27779668041667,2.65909133333333,3.9341597075,2.64782413333333,3.9481983475,3.34528583916667,3.40593909416667,3.550811,3.59058225666667,3.62808057791667,2.53239649166667,3.34848923625,3.12666310875,2.6717780405
SX3231255C_1_house,4.191542285,1.19418349416667,1.219593875,1.260671,1.355114275,1.41245926666667,1.47240101666667,2.09942003333333,2.76259152666667,2.79919184916667,2.83529668041667,2.83459721666667,2.84123634125,2.87410413,2.91713292791667,2.9943411725,3.73842221083334,3.77642198333333,3.18952559,1.355,3.24762533375,2.31020156958333,2.09282977541667,1.372892175
SX3231255C_2_house,1.23968088416667,0.631666666666667,1.219593875,1.217171,1.266424775,0.799333333333333,2.04810636666667,2.11922903333333,1.52152946666667,2.76240939833333,2.20554728333333,2.84909721666667,2.20617468333333,2.85875213,2.20824681958333,2.93400783916667,2.36129956666667,3.06406831666667,2.44865373333333,2.52959096958333,2.66822400875,2.57631621666667,1.620337825,2.05877320716667
SX3118855C_1_house,4.290542285,1.25763445,1.218528875,1.217171,0.635833333333333,1.278308,1.39771501666667,2.0631168325,3.36584612,2.80387784916667,2.83529668041667,2.84909721666667,2.85873634125,2.85640913,3.5154483475,2.9013411725,3.62428321083334,3.69492198333333,3.05302559,1.1165,3.19462533375,2.65082256958333,2.49000127541667,1.55389553216667
SX3118855C_2_house,4.20620895166666,1.22199545,1.217996375,1.20927911666667,0.731333333333333,1.41197466666667,1.46771501666667,2.0631168325,3.36243812,2.79509159916667,3.4618777025,3.50772621666667,2.84123634125,3.54168286333333,3.58182470291667,3.64770505583334,3.71578321083334,4.44160898333334,3.13648825666667,1.29633333333333,3.94635032541667,2.43115590291667,2.15383944208333,0.7705
SX3085410B_1_house,0.587166666666667,0.446083333333333,0.360666666666667,0.327833333333333,0.314666666666667,0.314666666666667,0.324416666666667,0.363666666666667,1.05099213333333,2.31990939833333,1.76485778333333,1.74080155,1.11350884166667,1.75866373,1.79700838333333,1.7955051,2.44635576083333,1.77471465,1.78788405666667,1.17644394166667,1.19456799166667,1.22252910833333,1.28233299166667,0.678666666666667
SX2992556C_1_house,2.8438181175,1.86619011666667,2.20698455625,1.55933766666667,1.52559144166667,1.52097466666667,1.57630801666667,2.90078489833333,3.78832499333333,3.24403484916667,3.9043777025,3.95739288333333,3.30340300791667,3.96131846,3.9596983475,3.99206605583333,4.6871553275,4.72427565,2.76051339,1.55175,4.87107048375,3.02792873625,3.23083460875,2
SX3198356C_1_house,0.702666666666667,0.646333333333334,0.629333333333334,0.629333333333334,1.242614275,0.755333333333333,2.57024359916667,2.67692984916667,4.00067158666667,4.06266843166667,3.49647557208333,4.14739876666667,3.51957368291667,4.84982792666666,3.55867186958333,4.248811545,4.99163543833333,4.40177565,4.39354098,3.80683501958333,3.26311083375,3.23869301125,2.98166276708333,2.12095437383333
SX3048968C_1_house,0.917850983333333,0.8837668275,1.50258309791667,0.996671,1.02409144166667,1.5676006,1.02990101666667,1.65692003333333,2.3486804,3.616408765,2.38658434708333,3.03068643333333,3.09107368291667,2.49427353333333,3.83241778916667,3.22853838916667,3.25186654416667,3.31625531666667,3.35203779,1.28350444166667,3.06351699208333,1.66176206958333,2.20002160083333,0.962142175
SX3048968C_2_house,1.32819398333333,1.84293556666667,1.77831788958333,1.217171,1.78528606958333,1.302308,2.00111603333333,2.67692984916667,4.00067158666667,3.44580686583333,4.12124609416667,4.14739876666667,4.19441102458333,3.53536819666667,4.19848728916667,4.238811545,4.97163543833333,4.38677565,4.41067932333333,1.77987419458333,4.53490381708333,3.26869301125,3.06166276708333,1.52189553216667
SX2767414C_1_house,2.71186308416667,0.907967783333334,1.46365122291667,0.916754333333333,0.957879108333333,1.54726726666667,0.4425,1.6140138325,3.55646758666666,3.00564986583333,3.05397557208333,3.06764288333333,3.74824435791667,3.10830353,3.13481086958333,3.85729093916667,3.20639421083331,0.5405,0.583916666666667,0.6575,0.669666666666667,0.563166666666667,0.443833333333333,0.379416666666667
SX3045895C_1_house,3.75669473416666,1.27063445,1.22286220833333,0.629333333333334,1.18700512791667,1.22995926666667,0.793333333333333,2.64351523166667,2.7911804,3.43936361583333,3.48968619708333,3.4816031,3.4950812075,3.53583086333334,3.54718570291667,4.224311545,4.2934053275,3.67975531666667,3.71616712333333,2.42919838333333,3.16212533375,3.28835967791667,2.5024289425,1.60589553216667
SX3045895C_2_house,2.1898748675,1.51331491083333,1.53372804166667,2.09028345,1.60284144166667,1.187,3.00459939833333,2.5369810825,3.84162099333333,3.89064986583333,3.93897557208333,3.95739288333333,3.94631884958333,4.64294693,4.00656086958333,4.07306605583334,4.18142221083334,4.91303296666667,4.30516712333333,3.16444838333333,4.65634549208333,3.84935967791667,2.77916598333333,1.84706219883333
SX2692664C_1_house,1.534907685,0.340666666666667,0.317833333333333,0.314666666666667,0.896258108333334,0.339416666666667,0.9427942325,1.6505867,1.68697006,1.7100768325,1.73342828875,1.74080155,1.74651554125,1.75275673,1.75708015291667,1.77150528916667,1.7866779775,1.82088131666667,1.83896739,1.87426688333333,1.26548465833333,1.94257886125,0.648666666666667,1.14622550833333
SX2991901B_1_house,0.8921434675,0.8795168275,0.909677208333333,0.91211245,0.4095,0.990625933333333,0.4425,0.4425,3.55646758666666,1.7124198325,2.39483434708333,2.39676388333333,1.74383016625,2.44164146333333,1.14785844166667,0.50625,0.534166666666667,0.56175,0.632166666666667,0.688666666666667,0.613833333333333,0.469166666666667,0.39525,0.34925
SX2991901B_2_house,1.4146434675,1.29527345,0.645666666666667,1.18777911666667,0.629333333333334,1.240808,0.757333333333334,1.45294035,2.72590865333333,2.18057303333333,2.83529668041667,2.18330155,2.19223716625,2.22588013333333,2.22309171666667,2.8888411725,2.91716109416667,2.97590165,1.67453852333333,1.085,2.46422884208333,2.59486823625,1.965337825,1.09433333333333
SX2673322B_1_house,5.48587561833333,2.67546323333333,1.73991304166667,1.60183766666667,0.9495,1.52097466666667,1.52671501666667,1.62485701666667,3.69902699333333,3.842867415,3.27960718041667,3.95739288333333,3.30340300791667,3.3539402,4.00967186958333,3.99609405583334,3.98992221083334,4.01017198333333,3.36769225666667,1.4935,4.17776699208333,3.55948067791667,3.08558460875,2.68006219883333
SX2766730B_1_house,1.40425,1.106,0.9955,0.944,1.52378094166667,1.53222466666667,1.61525681583333,2.44552303333333,3.80664212,3.27203105,3.8989462025,3.9241031,3.97441184958333,3.3501902,3.97897374458333,4.64258921166667,4.02628321083334,4.08692198333334,4.17812112333333,2.26750444166667,4.27009549208333,3.18491438333333,3.95399610041667,2.49655884166665
SX2689691A_1_house,2.1395217675,0.324166666666667,0.87592005625,0.87311245,0.329916666666667,0.951641333333333,0.983756815833333,1.05631301666667,1.67887606,2.966524415,1.73342828875,2.40659721666667,1.77709135,2.45910686666667,1.79582788333333,2.46403550583333,2.52822735,2.52231831666667,2.53126692333333,1.88319713625,1.31606315833333,1.28604346125,1.80299644208333,1.08022550833333
SX2689691A_2_house,0.9665,0.944,0.944,0.99875,1.142,1.83062593333333,1.91490101666667,2.5056168325,3.20509152666667,2.62307303333333,3.9043777025,2.64084133333333,3.27390300791667,2.66777813333333,3.36625430291667,4.118919995,3.56905009416667,3.63506831666667,3.76473825666667,2.0045,3.92329200041667,2.88936823625,1.93633299166667,1.72581219883333
SX2914323B_1_house,3.60618675083333,1.37633333333333,1.85458672291667,1.56211245,1.354614275,0.678666666666667,1.21704835,1.82560841583333,1.87209939333333,1.97640636666667,2.70703214416667,2.20659133333333,2.82524386583333,2.87841879666667,2.88813292791667,2.89700783916667,2.24924423333333,3.51926263333333,2.85372959,1.54588344166667,1.576401325,2.25867873625,2.29644148375,1.09633333333333
SX3048222C_1_house,4.45602975083333,2.41435016083333,1.96000338958333,1.69183766666667,1.54357191958333,0.944,1.53140101666667,1.56396001666667,2.90231665333333,2.4940768325,3.27779668041667,2.65909133333333,3.30457450791667,2.64685873,3.33095242791667,3.33653583916667,3.30652209416667,3.30781831666667,1.336,1.4035,4.11026699208333,2.21987679458333,2.29008011708333,1.8925
SX3048222C_2_house,2.4155217675,1.22327345,1.235093875,1.307171,1.96128436125,1.43312593333333,0.885,2.0631168325,3.36243812,2.79919184916667,3.45671103583333,2.82943055,3.4817527075,2.88960413,3.62717186958333,3.71320505583334,3.76361654416667,4.50277565,2.58964272333333,1.36533333333333,3.78868365875,2.18801206958333,2.02683460875,0.6925
SX3122837C_1_house,1.63918431666667,1.55444011666667,1.53426054166667,2.09028345,1.58934144166667,1.73697466666667,2.4398148325,1.94131301666667,3.80493812,3.27203105,3.9043777025,3.29159721666667,3.28215300791667,3.96803486333334,3.32270242791667,4.06470505583334,4.16278321083334,4.25367198333333,3.62048825666667,1.80075,4.62151699208333,3.23267873625,2.82383460875,1.2755
SX3122837C_2_house,5.23337561833333,1.87719011666667,1.65172804166667,1.56133766666667,0.944,1.52097466666667,1.57330801666667,1.72160701666667,3.14140552666667,3.23524859916667,3.27779668041667,2.65909133333333,3.26774386583333,3.28640639333333,3.31588292791667,3.31000783916667,3.32318909416667,3.36256831666667,3.43389625666667,2.21394394166667,2.90372400875,3.01911823625,3.21844148375,2.64505884166667
SX2991933C_1_house,1.7860318675,1.05827311666667,0.957195541666667,0.919337666666667,0.898068608333333,0.891641333333333,0.906317683333333,2.126451565,2.92295432666667,3.6546078825,3.0193777025,3.73818855,3.08941184958333,3.78744693,3.08903168083333,3.77414487833334,3.773957655,3.81060898333333,3.13190845666667,3.13308501958333,2.46861083375,2.46496413625,1.87160331708333,1.93137970791667
SX2991933C_2_house,4.219542285,4.05642487166667,3.9037412375,0.941171,0.905758108333333,1.43976726666667,0.314666666666667,0.937126683333333,4.12516372,2.34472084916667,3.71515446375,2.40659721666667,3.09058334958333,0.4425,0.4425,0.437416666666667,0.432666666666667,0.43775,0.452666666666667,0.4825,0.51675,0.541166666666667,0.58625,0.660166666666667
SX2991933C_3_house,4.0495280675,2.1332902775,1.50525338958333,2.09028345,1.56653094166667,1.66612593333333,1.2665,2.4990138325,4.44146758666667,2.62541603333333,3.93897557208333,3.29159721666667,3.29149600791667,3.29227079666667,3.31538292791667,4.05070505583334,4.13414421083334,4.23267198333333,1.6215,1.75175,5.21907048375,3.27648923625,1.6895,1.3315
SX2710525C_1_house,2.4675217675,1.22960678333333,1.218528875,0.629333333333334,1.260424775,0.787333333333334,1.45739135,2.0697198325,2.15635493333333,2.17823003333333,2.79888831083333,2.21659133333333,2.80991536583333,2.18469206333333,2.23991121666667,2.93000783916667,2.35329956666667,3.02407563333333,3.08339625666667,1.882027275,2.64665938375,1.942824775,1.653509325,1.47072550833333
SX2710525C_2_house,1.5055,1.75491211666667,1.60666304166667,0.9515,1.52921244166667,1.52097466666667,1.60865101666667,2.42122903333333,2.55526606,2.62541603333333,2.61661778875,3.25830743333333,2.66600318333333,3.28640639333333,2.65982788333333,2.6279496225,3.33594634416667,2.73870733333333,3.44734991333333,2.24875444166667,2.92572400875,3.09430773625,3.33816598333333,2.57554434166667
SX2673323C_1_house,3.47602975083333,1.42744011666667,1.28919554166667,1.79128345,1.210924775,1.75443393333333,1.25223435,1.97375336666667,3.96933825333333,3.44814986583333,3.4600672025,4.14739876666667,3.53074034958333,4.19543452666667,3.52111501416667,4.206811545,4.25057199416667,4.27394231666667,3.63233379,1.0385,4.33223715041667,2.45165590291667,3.21683426708333,1.32533333333333
SX2673323C_2_house,1.69283745083333,0.9577668275,0.929996375,0.318166666666667,0.314666666666667,0.314666666666667,0.926317683333333,1.00647968333333,2.27981665333333,1.7124198325,2.39641768041667,1.74080155,2.41957450791667,1.79317613333333,2.4033260725,2.44467450583333,2.45118909416667,2.46423498333333,1.84244973333333,0.52575,2.48428716708333,1.25093094166667,1.32099965833333,0.649666666666667
SX2710542B_1_house,1.51034755083333,0.944,1.56191304166667,1.67883766666667,1.82828094166667,1.3275,1.90787201666667,3.11942984916667,3.20509152666667,3.24403484916667,3.27166768041667,2.62959133333333,3.316090525,3.98167046,3.42863292791667,3.57928565,4.30378321083334,3.72581831666667,3.92489625666667,3.36638788333333,3.04272400875,2.63136823625,2.40474160875,1.67063734166667
SX2710542B_2_house,1.046,0.9655,0.944,0.944,2.71069430291667,1.145,1.2845,3.76460711583333,5.07799705333333,5.14944044833333,5.22311448583333,1.96000588333333,1.30875,1.298,1.31675,1.365,1.4615,1.56075,1.6305,1.78325,2.0085,1.982,1.6175,1.2955
